clarity,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2018,Learning a Generative Model for Validity in Complex Discrete Structures,25,8,3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2018_273_paper.json,2,0,1,1,0,4,2,5,0,1,0,1,0,0,0,0,0,0,2,19,1,1,21,8,0,49,5,13,1,11,0,0,0,2,3,0,0,1,35,151,18,8.0,4.0,3.0,1.0,1.0,1.0
1,2017,Topology and Geometry of Half-Rectified Network Optimization,18,8,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,Accept (Poster),Accepted,2,7,8.0,5.67,good,ICLR_2017_17_paper.json,1,0,2,0,0,1,0,1,0,0,0,2,0,0,2,0,0,1,2,12,2,0,22,8,2,81,2,10,2,3,1,1,1,3,1,0,1,2,92,234,181,49.0,40.0,27.0,23.0,24.0,9.0
0,2018,Decoupling the Layers in Residual Networks,11,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2018_44_paper.json,0,0,2,2,1,3,0,0,0,1,0,1,1,0,1,0,0,0,4,16,4,1,10,9,0,43,0,10,4,14,1,0,1,1,3,0,1,2,69,173,2,0.0,0.0,0.0,1.0,0.0,0.0
0,2017,SampleRNN: An Unconditional End-to-End Neural Audio Generation Model,28,12,8,0,3,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,Accept (Poster),Accepted,9,8,8.0,8.33,good,ICLR_2017_88_paper.json,1,0,3,2,0,0,0,5,0,1,0,1,2,0,0,0,3,0,2,20,3,0,18,11,0,32,1,10,2,10,1,1,0,1,0,0,2,5,28,125,477,96.0,106.0,105.0,75.0,57.0,24.0
1,2019,Revealing interpretable object representations from human behavior,22,1,0,1,1,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,Accept (Poster),Accepted,5,7,7.0,6.33,good,ICLR_2019_497_paper.json,0,0,0,0,0,3,1,8,2,0,1,7,0,0,1,0,2,0,4,29,1,1,21,3,2,41,3,11,0,3,4,3,0,2,0,0,0,4,53,152,15,0.0,3.0,6.0,3.0,3.0,3.0
0,2019,GO Gradient for Expectation-Based Objectives,52,14,4,4,13,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2019_482_paper.json,2,0,7,3,5,4,2,3,1,1,0,3,0,0,0,0,1,0,14,46,10,0,37,8,5,62,4,16,6,3,0,1,4,0,3,0,1,1,102,263,15,0.0,2.0,9.0,2.0,2.0,0.0
1,2018,Parameter Space Noise for Exploration,39,10,9,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2018_289_paper.json,0,0,3,6,3,2,4,6,2,0,0,3,1,1,0,0,4,1,8,44,1,3,25,15,0,43,4,15,4,7,2,2,1,0,2,1,4,3,56,188,456,100.0,111.0,98.0,72.0,68.0,26.0
1,2018,Eigenoption Discovery through the Deep Successor Representation,35,13,0,2,7,6,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,Accept (Poster),Accepted,6,9,7.0,7.33,good,ICLR_2018_312_paper.json,3,0,6,2,1,6,3,7,1,1,1,5,0,0,4,0,0,1,4,45,4,3,29,14,0,50,6,20,2,14,2,4,4,3,0,0,1,2,73,231,104,11.0,26.0,18.0,21.0,28.0,8.0
1,2020,GENESIS: Generative Scene Inference and Sampling with Object-Centric Latent Representations,50,17,11,3,9,4,2,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_170_paper.json,0,0,3,5,0,3,3,8,0,0,0,8,0,1,0,1,1,1,5,39,1,6,16,5,1,28,2,8,0,1,3,2,1,3,1,2,1,5,40,126,186,0.0,9.0,43.0,71.0,73.0,24.0
1,2019,Learning Factorized Multimodal Representations,71,21,12,1,7,1,0,0,3,3,2,0,1,0,2,0,0,0,1,3,1,0,0,1,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2019_488_paper.json,6,1,3,4,2,0,1,11,1,3,0,7,0,0,1,0,1,2,6,49,7,5,15,6,2,54,2,22,0,11,0,1,0,1,0,0,3,0,35,164,187,11.0,21.0,40.0,57.0,66.0,32.0
0,2019,Rethinking the Value of Network Pruning,70,38,10,6,12,1,0,4,5,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_439_paper.json,1,1,10,2,4,4,2,15,0,2,0,8,2,2,1,0,4,2,4,64,1,0,34,5,3,28,1,10,3,18,0,2,1,0,0,4,4,0,21,135,912,2.0,115.0,276.0,297.0,219.0,91.0
1,2019,Do Deep Generative Models Know What They Don't Know? ,35,17,5,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_175_paper.json,0,3,2,2,3,7,0,3,1,0,0,8,0,0,2,0,3,2,1,37,4,3,29,5,0,64,1,14,0,6,1,0,2,1,1,2,4,2,60,199,504,10.0,88.0,124.0,143.0,153.0,50.0
0,2018,NerveNet: Learning Structured Policy with Graph Neural Networks,54,27,18,1,7,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,2,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2018_79_paper.json,2,0,2,4,5,1,1,7,0,2,0,9,1,1,2,0,0,0,1,38,5,8,39,11,3,75,7,22,3,18,0,4,2,4,1,2,5,2,65,276,190,14.0,44.0,42.0,44.0,50.0,11.0
1,2020,A critical analysis of self-supervision or what we can learn from a single image,68,16,3,5,5,2,0,12,19,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,Accept (Poster),Accepted,6,6,1.0,4.33,good,ICLR_2020_76_paper.json,3,0,3,4,1,3,2,6,0,3,0,3,1,0,1,0,0,0,2,32,2,2,26,5,3,40,2,7,0,19,1,1,0,3,2,1,2,4,34,154,101,0.0,5.0,26.0,44.0,31.0,10.0
0,2020,Adjustable Real-time Style Transfer,33,8,10,1,2,1,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_198_paper.json,1,0,4,1,3,1,0,4,1,0,0,3,1,1,0,0,1,0,4,25,0,1,15,5,0,22,0,8,2,4,1,0,0,1,1,0,2,1,24,87,128,0.0,3.0,5.0,3.0,6.0,0.0
0,2018,Distributed Distributional Deterministic Policy Gradients,26,11,5,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Accept (Poster),Accepted,9,6,5.0,6.67,good,ICLR_2018_69_paper.json,0,0,1,1,3,0,6,5,1,0,0,0,1,0,2,0,0,0,6,26,1,1,33,10,0,39,7,16,8,10,1,0,1,0,2,1,1,0,52,183,313,23.0,62.0,82.0,89.0,64.0,20.0
1,2019,A Closer Look at Deep Learning Heuristics: Learning rate restarts Warmup and Distillation,35,23,21,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,4,7,6.0,5.67,good,ICLR_2019_389_paper.json,3,1,9,0,1,1,1,6,0,0,0,7,1,1,3,0,2,1,3,40,1,5,22,5,0,36,0,17,1,11,1,1,0,0,8,0,2,0,36,146,136,0.0,17.0,40.0,40.0,45.0,18.0
0,2020,Transformer-XH: Multi-Evidence Reasoning with eXtra Hop Attention,31,25,5,4,2,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_279_paper.json,2,0,6,1,1,2,6,13,0,2,0,7,1,0,0,0,1,0,3,45,11,3,18,15,3,19,2,22,5,4,1,8,2,3,3,2,4,1,57,183,80,0.0,2.0,25.0,34.0,23.0,4.0
1,2019,Learning Procedural Abstractions and Evaluating Discrete Latent Temporal Structure,32,5,4,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,Accept (Poster),Accepted,5,6,7.0,6.0,good,ICLR_2019_131_paper.json,0,0,5,3,2,2,0,3,0,2,0,2,1,0,0,0,3,1,5,29,8,1,28,3,0,69,0,18,2,15,2,0,2,3,2,4,1,4,58,220,8,0.0,0.0,2.0,3.0,3.0,1.0
0,2020,Learning representations for binary-classification without backpropagation,39,7,3,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_311_paper.json,3,0,8,2,3,1,1,1,0,2,0,4,1,1,2,1,0,1,2,33,4,2,31,1,1,38,0,1,1,13,0,0,2,4,1,0,2,2,36,139,4,0.0,0.0,2.0,1.0,1.0,0.0
1,2019,Diversity-Sensitive Conditional Generative Adversarial Networks,42,26,1,5,4,3,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_437_paper.json,0,0,3,1,1,1,6,16,0,0,0,4,1,1,1,0,2,3,4,44,0,0,18,5,2,67,3,30,7,32,1,2,0,4,0,0,4,4,32,211,47,0.0,18.0,46.0,46.0,30.0,10.0
0,2020,Few-shot Text Classification with Distributional Signatures,54,22,14,2,4,3,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,Accept (Poster),Accepted,6,1,3.0,3.33,poor,ICLR_2020_88_paper.json,4,0,4,3,1,6,3,9,1,0,0,2,2,0,0,0,0,1,4,40,5,0,12,11,0,62,4,29,4,20,0,0,0,0,0,1,2,4,52,206,94,0.0,2.0,19.0,38.0,45.0,12.0
0,2018,Dynamic Neural Program Embeddings for Program Repair,13,6,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2018_250_paper.json,1,0,0,0,0,1,0,0,0,0,0,6,1,0,1,0,0,0,3,13,2,1,26,8,3,28,0,13,0,6,1,2,0,0,0,0,4,3,25,122,110,12.0,23.0,37.0,21.0,19.0,9.0
1,2019,Harmonizing Maximum Likelihood with GANs for Multimodal Conditional Generation,52,39,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,4,8,7.0,6.33,good,ICLR_2019_205_paper.json,1,0,3,3,3,1,1,3,0,1,0,2,1,1,3,0,0,0,6,29,3,2,33,6,2,55,3,22,5,13,1,0,1,6,0,0,3,5,69,229,21,0.0,2.0,13.0,4.0,3.0,1.0
0,2019,Learning Recurrent Binary/Ternary Weights,45,3,1,3,4,2,0,1,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,Accept (Poster),Accepted,7,6,8.0,7.0,good,ICLR_2019_211_paper.json,0,0,5,4,2,1,3,9,0,0,0,4,3,1,5,1,7,0,1,46,1,2,17,11,1,27,3,24,1,20,0,3,1,1,2,1,2,2,38,157,24,0.0,8.0,9.0,4.0,4.0,0.0
0,2018,On the State of the Art of Evaluation in Neural Language Models,26,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Accept (Poster),Accepted,7,5,8.0,6.67,good,ICLR_2018_153_paper.json,0,0,2,2,0,3,3,3,0,1,0,1,2,0,2,0,2,0,2,23,0,1,23,8,2,17,2,4,0,10,1,0,1,0,0,0,1,3,21,94,455,128.0,108.0,86.0,67.0,46.0,10.0
0,2020,DDSP: Differentiable Digital Signal Processing,40,11,6,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Accept (Spotlight),Accepted,6,8,8.0,7.33,good,ICLR_2020_552_paper.json,0,0,5,4,1,1,2,8,1,0,0,1,0,0,2,0,2,0,4,31,2,5,18,7,3,36,0,16,1,8,4,1,1,1,0,1,0,3,64,171,171,0.0,0.0,45.0,63.0,64.0,27.0
1,2020,SNODE: Spectral Discretization of Neural ODEs for System Identification,40,10,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_345_paper.json,0,0,9,6,0,0,1,1,0,1,0,9,0,0,0,0,1,0,8,36,2,1,14,10,0,17,0,2,1,11,1,0,2,2,1,2,0,1,60,127,34,0.0,2.0,18.0,9.0,5.0,4.0
0,2017,Amortised MAP Inference for Image Super-resolution,32,23,6,4,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Accept (Oral),Accepted,8,9,7.0,8.0,good,ICLR_2017_14_paper.json,1,0,1,1,4,5,1,4,0,0,0,3,1,0,0,0,3,0,5,29,5,3,37,7,2,65,2,16,1,8,1,1,2,3,1,0,4,0,82,240,386,74.0,94.0,68.0,50.0,27.0,13.0
0,2017,Decomposing Motion and Content for Natural Video Sequence Prediction,32,16,5,1,7,1,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2017_56_paper.json,1,0,0,3,0,1,3,8,0,1,0,7,1,2,0,0,1,0,5,33,1,3,20,13,3,38,1,9,2,18,7,0,1,1,1,1,1,2,30,152,470,82.0,101.0,114.0,86.0,71.0,29.0
0,2020,Actor-Critic Provably Finds Nash Equilibria of Linear-Quadratic Mean-Field Games,125,32,23,1,10,7,2,0,0,0,0,0,0,1,0,1,2,0,0,9,0,2,3,3,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_157_paper.json,0,0,8,1,1,4,3,1,0,0,1,8,0,0,2,0,5,2,8,44,2,0,7,9,2,146,6,8,3,4,0,0,0,2,0,0,4,5,319,517,37,0.0,5.0,18.0,9.0,7.0,3.0
0,2018,Deep Rewiring: Training very sparse deep networks,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,5,6.0,6.33,good,ICLR_2018_169_paper.json,1,0,4,3,1,0,1,5,1,1,0,5,1,1,2,0,0,0,3,29,1,2,46,34,0,83,3,24,5,7,1,0,2,1,4,2,3,2,148,368,191,7.0,27.0,46.0,63.0,52.0,20.0
0,2020,LEARNED STEP SIZE QUANTIZATION,33,9,18,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_173_paper.json,0,0,3,5,2,0,0,3,0,2,0,2,1,0,0,0,1,0,1,20,0,0,18,4,3,32,2,5,1,7,0,0,2,0,1,1,0,0,24,100,282,1.0,14.0,59.0,88.0,130.0,64.0
0,2020,Population-Guided Parallel Policy Search for Reinforcement Learning,39,20,7,6,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,8,3.0,5.67,good,ICLR_2020_106_paper.json,2,0,1,1,2,1,2,4,1,0,0,4,1,1,1,0,4,0,5,30,2,4,28,29,1,34,4,19,2,11,0,3,2,1,4,4,3,2,94,247,24,1.0,0.0,7.0,6.0,9.0,3.0
0,2020,A Function Space View of Bounded Norm Infinite Width ReLU Nets: The Multivariate Case,35,10,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_487_paper.json,0,2,1,1,4,2,2,2,1,0,0,2,0,0,5,0,1,1,9,33,7,4,18,4,1,108,1,12,3,3,0,1,0,1,2,0,3,0,210,378,91,1.0,6.0,25.0,34.0,28.0,9.0
0,2020,A Latent Morphology Model for Open-Vocabulary Neural Machine Translation,50,7,7,2,3,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,6,8.0,6.67,good,ICLR_2020_595_paper.json,0,0,6,4,2,0,4,8,1,0,0,3,1,0,1,0,1,0,6,37,0,1,15,2,1,38,2,7,0,11,0,0,1,0,2,0,1,1,32,114,10,0.0,0.0,5.0,4.0,1.0,0.0
0,2019,Emerging Disentanglement in Auto-Encoder Based Unsupervised Image Content Transfer,43,28,11,3,7,0,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2019_127_paper.json,0,0,1,1,0,1,3,3,2,0,0,8,1,0,1,0,1,2,10,34,5,1,14,9,2,50,6,9,2,11,0,3,1,6,5,0,1,8,117,250,42,0.0,8.0,14.0,15.0,6.0,1.0
0,2018,A Compressed Sensing View of Unsupervised Text Embeddings Bag-of-n-Grams and LSTMs,40,8,0,2,4,1,0,0,0,0,8,1,0,0,0,0,0,2,1,4,0,0,0,2,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_321_paper.json,1,1,3,3,2,4,1,5,0,1,0,4,1,0,1,0,2,0,9,38,7,1,33,8,2,60,1,10,2,13,3,0,1,0,1,0,2,1,87,232,38,11.0,14.0,7.0,6.0,0.0,0.0
0,2018,Variance Reduction for Policy Gradient with Action-Dependent Factorized Baselines,29,14,2,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,Accept (Oral),Accepted,7,8,6.0,7.0,good,ICLR_2018_20_paper.json,1,0,3,3,2,0,1,3,0,0,0,3,0,1,0,0,0,0,6,23,0,0,19,9,1,48,3,7,2,11,3,0,1,0,0,1,2,1,56,164,117,22.0,29.0,22.0,24.0,18.0,7.0
1,2020,Learning Robust Representations via Multi-View Information Bottleneck,52,20,1,7,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,8.0,7.33,good,ICLR_2020_406_paper.json,0,0,1,8,4,3,3,6,0,0,0,2,1,0,5,0,2,0,5,40,4,3,31,19,1,32,1,9,3,8,1,0,2,1,2,1,1,1,96,216,94,0.0,0.0,9.0,32.0,58.0,23.0
1,2018,Proximal Backpropagation,23,5,2,2,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Accept (Poster),Accepted,6,5,7.0,6.0,good,ICLR_2018_209_paper.json,2,1,1,2,1,0,0,1,0,0,0,2,0,0,1,0,0,1,4,16,1,1,13,3,1,51,0,9,1,8,0,0,0,0,0,0,3,1,49,141,25,8.0,3.0,5.0,6.0,1.0,0.0
0,2020,State Alignment-based Imitation Learning,46,20,12,1,10,4,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,1,Accept (Poster),Accepted,6,3,8.0,5.67,good,ICLR_2020_494_paper.json,2,0,5,3,0,0,1,7,1,0,0,8,1,0,2,0,1,1,1,33,2,0,17,9,3,32,2,22,5,12,0,1,2,3,0,1,1,4,40,156,55,0.0,1.0,10.0,15.0,27.0,7.0
0,2019,LEARNING TO PROPAGATE LABELS: TRANSDUCTIVE PROPAGATION NETWORK FOR FEW-SHOT LEARNING,37,15,2,5,7,8,0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,5,6,7.0,6.0,good,ICLR_2019_366_paper.json,1,0,5,2,1,1,3,7,2,1,0,10,2,0,2,0,1,0,3,41,3,0,16,11,1,24,3,11,1,15,1,1,1,0,1,2,2,1,34,128,435,1.0,39.0,137.0,155.0,126.0,36.0
1,2019,Practical lossless compression with latent variables using bits back coding,29,6,2,7,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2019_470_paper.json,1,1,3,0,0,1,2,1,1,1,0,5,2,0,1,0,0,0,1,20,2,1,23,5,7,60,1,12,1,10,4,1,3,0,0,0,2,1,61,194,86,0.0,10.0,18.0,33.0,31.0,6.0
1,2020,CATER: A diagnostic dataset for Compositional Actions & TEmporal Reasoning,88,18,5,4,5,1,1,6,8,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,Accept (Talk),Accepted,8,8,8.0,8.0,good,ICLR_2020_640_paper.json,0,0,7,0,6,3,3,7,0,0,1,6,3,1,2,0,0,0,4,43,2,1,27,7,1,54,3,9,2,9,3,1,0,3,2,0,5,1,28,158,102,0.0,2.0,20.0,36.0,46.0,16.0
1,2017,Deep Multi-task Representation Learning: A Tensor Factorisation Approach,31,8,0,2,6,4,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,2,Accept (Poster),Accepted,5,7,8.0,6.67,good,ICLR_2017_156_paper.json,4,0,2,5,2,3,0,6,0,0,0,3,0,0,1,0,1,1,7,35,6,1,17,3,2,36,0,9,3,12,0,1,0,0,1,0,1,3,62,157,187,39.0,44.0,36.0,27.0,14.0,17.0
1,2019,DARTS: Differentiable Architecture Search,49,35,14,3,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,8.0,7.0,good,ICLR_2019_286_paper.json,0,0,5,2,2,2,1,6,1,3,0,3,2,0,0,1,0,1,14,43,1,1,12,7,1,29,1,8,1,8,2,0,4,1,1,1,3,0,40,121,2631,0.0,3.0,10.0,132.0,600.0,254.0
1,2019,Adversarial Imitation via Variational Inverse Reinforcement Learning,26,4,3,0,4,6,1,0,0,0,0,0,0,3,0,0,2,0,1,0,0,1,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2019_200_paper.json,3,0,5,3,1,2,1,5,0,1,0,6,0,0,1,0,0,0,1,29,5,0,18,17,0,29,1,8,2,6,1,1,1,2,2,0,0,0,32,125,43,1.0,9.0,11.0,12.0,11.0,2.0
0,2020,Deep Learning of Determinantal Point Processes via Proper Spectral Sub-gradient,31,2,3,0,7,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,3,8,6.0,5.67,good,ICLR_2020_24_paper.json,1,1,1,0,1,2,4,3,0,0,0,5,1,0,0,0,1,0,6,26,5,1,19,8,0,34,2,13,2,7,0,0,2,1,1,0,1,5,82,183,2,0.0,0.0,0.0,2.0,0.0,0.0
0,2019,Learning Programmatically Structured Representations with Perceptor Gradients,41,21,10,4,7,5,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,Accept (Poster),Accepted,7,5,6.0,6.0,good,ICLR_2019_321_paper.json,1,0,5,3,2,1,2,3,0,0,0,3,0,2,0,0,0,0,1,23,3,1,21,10,1,34,2,11,1,6,0,0,3,1,3,0,2,1,39,139,8,0.0,5.0,2.0,1.0,0.0,0.0
1,2020,Learning the Arrow of Time for Problems in Reinforcement Learning,37,6,9,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_61_paper.json,3,1,9,5,1,3,0,5,1,1,1,4,0,0,0,0,0,0,14,48,6,2,47,17,0,81,4,23,3,4,4,0,0,1,1,0,3,2,110,308,6,0.0,0.0,1.0,2.0,3.0,0.0
0,2020,Dynamically Pruned Message Passing Networks for Large-scale Knowledge Graph Reasoning,51,14,1,0,8,3,4,0,1,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_54_paper.json,2,0,3,0,0,0,2,3,0,0,0,4,0,0,2,0,0,1,5,22,3,1,18,5,0,61,4,14,1,5,2,1,0,0,1,1,1,5,33,156,0,0.0,0.0,7.0,19.0,15.0,1.0
1,2020,Logic and the 2-Simplicial Transformer,46,12,1,5,3,8,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,Accept (Poster),Accepted,3,3,8.0,4.67,good,ICLR_2020_68_paper.json,3,2,3,4,0,6,6,3,0,2,0,2,0,0,2,0,2,1,9,45,13,2,31,24,2,75,2,9,1,5,0,0,0,0,3,0,4,1,160,332,1,0.0,0.0,1.0,0.0,0.0,1.0
0,2019,Detecting Egregious Responses in Neural Sequence-to-sequence Models,21,9,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,7,8.0,7.33,good,ICLR_2019_247_paper.json,1,0,3,2,4,2,0,3,0,0,0,1,0,0,0,0,1,2,3,22,2,6,34,12,1,78,4,18,2,9,1,2,1,3,0,0,5,2,69,249,19,0.0,12.0,3.0,2.0,5.0,0.0
0,2020,On the Equivalence between Positional Node Embeddings and Structural Graph Representations,85,18,14,0,12,2,1,0,0,1,1,0,0,0,0,0,1,7,0,1,0,1,0,1,Accept (Poster),Accepted,8,8,6.0,7.33,good,ICLR_2020_398_paper.json,1,1,7,5,1,6,0,4,1,0,1,4,1,1,3,0,1,2,5,44,13,5,34,10,2,72,3,14,5,4,1,0,0,1,0,0,2,2,104,272,55,0.0,2.0,8.0,19.0,26.0,13.0
0,2018,Temporally Efficient Deep Learning with Spikes,19,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,6,8.0,7.0,good,ICLR_2018_326_paper.json,0,0,1,1,1,1,0,2,0,1,0,5,0,0,2,0,2,1,1,18,9,3,16,8,1,67,2,15,1,6,3,0,0,1,0,1,1,7,61,202,20,4.0,10.0,2.0,3.0,1.0,3.0
0,2020,Novelty Detection Via Blurring,35,18,7,8,6,3,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_115_paper.json,1,2,4,0,3,1,0,3,0,1,0,6,4,1,2,0,0,0,1,29,0,6,4,9,3,60,3,19,3,6,0,1,3,2,0,0,1,0,20,140,26,0.0,0.0,6.0,12.0,8.0,3.0
0,2019,The relativistic discriminator: a key element missing from standard GAN,21,12,11,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2019_288_paper.json,1,0,5,3,2,3,0,3,0,0,0,1,0,0,2,0,0,0,4,24,3,0,28,8,0,35,1,5,0,7,2,0,1,1,0,0,2,2,40,135,663,20.0,117.0,199.0,199.0,149.0,52.0
1,2020,LEARNING EXECUTION THROUGH NEURAL CODE FUSION,44,11,14,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,8,3.0,5.67,good,ICLR_2020_97_paper.json,2,1,6,1,5,0,1,4,0,0,0,6,0,0,0,0,3,2,2,33,5,2,20,9,1,29,1,7,1,9,2,1,0,0,1,1,0,6,58,153,21,0.0,1.0,9.0,7.0,5.0,2.0
1,2018,Minimal-Entropy Correlation Alignment for Unsupervised Deep Domain Adaptation,41,18,0,1,3,5,1,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,8.0,7.0,good,ICLR_2018_24_paper.json,0,0,2,3,1,1,2,3,1,0,0,9,1,0,1,0,0,0,8,32,4,1,29,14,1,40,7,7,1,13,0,2,0,0,0,3,2,2,41,167,101,10.0,23.0,28.0,22.0,17.0,5.0
